mean_salary,mean_residual,p_value,p_adj,significant
131083.33333333334,35843.70289855003,0.3685397689239842,0.5912226468689165,False
118100.0,-5517.500000000802,0.6897799014823394,0.8307568156539124,False
112750.0,3145.8333333332685,0.4971014768294937,0.6677345312290243,False
53176.0,-30164.857142856607,0.005097744195782127,0.04205638961520255,True
92927.0,-622.8212962960048,0.9445199118049499,0.9999999999999959,False
98075.0,8.512870408594608e-10,0.9999999999996284,0.9999999999999959,False
117063.11111111111,20221.69226127087,0.012702232652794673,0.07227132371417659,False
108196.4,13346.97554347866,0.0520827769263953,0.20335915270991536,False
97750.0,-4146.508112979427,0.6399129569115709,0.7957654822091044,False
58982.5,-8434.779166666453,0.46038584487690276,0.6437598678363471,False
122000.0,3.395446886618932e-10,0.48322240759808466,0.6677345312290243,False
81053.23076923077,-3866.740384614956,0.5192213484638957,0.6891869972530317,False
99310.0,-583.7142857138642,0.9699592238620862,0.9999999999999959,False
59000.0,-34821.83870967711,0.18350341907227558,0.4172344904419153,False
98362.5,11358.333333333809,0.0718334603885192,0.2443818755485705,False
131333.33333333334,27125.398550724534,0.43886901023321656,0.6296816233780933,False
110150.0,4364.49565217417,0.0,0.0,True
81350.0,-10205.000000000087,0.0,0.0,True
54804.666666666664,-17930.690476190055,0.01098934980102734,0.06974010450651967,False
115430.0,22886.153846153524,0.02303674257497122,0.11179595661383092,False
80333.33333333333,-17201.408380681398,0.37641600643876116,0.6000834885255613,False
82000.0,-6072.73176803916,0.17116066295646742,0.40761658210665663,False
64125.0,-24807.071485623346,0.013781143974686518,0.0733512501878476,False
89221.93333333333,-4337.86196561727,0.1971071417880325,0.4307639522519916,False
90258.125,-1604.6964856233808,0.7793196740368451,0.9055475085639397,False
105833.33333333333,12410.965921192363,0.5484445725421025,0.7105748474424097,False
88707.31707317074,-4983.031061335862,0.012111022067748804,0.07152061262090428,False
98250.0,3397.5363974160537,0.6002639784227147,0.758994429585352,False
92489.33333333333,-933.0340788076379,0.8952269349064866,0.9686061918660348,False
77812.5,-15609.867412140971,0.04566976313784843,0.18379294921329248,False
94779.16666666667,2584.166666667176,0.8371369805062883,0.9428505241197103,False
124577.77777777778,16609.088669011828,0.2444301104137724,0.4792997078444349,False
77366.66666666667,7109.799999999974,0.6833945342080563,0.8260813050866614,False
94400.0,-1820.8333333335515,0.676120580698464,0.8202933515826953,False
79940.5,4089.3333333326905,0.4226497308104935,0.6171434122459944,False
97500.0,-4831.371822742003,0.47676090610136035,0.6638442996348056,False
102000.0,8794.83979343751,0.20879479647601704,0.43886804354831604,False
77413.63636363637,-10359.242424241856,0.02902479099668355,0.12720902751898364,False
73500.0,-8915.999999999069,0.26750940914787025,0.5044463143931268,False
48833.333333333336,-14291.666666667066,0.08124743651270462,0.26546192127913393,False
115000.0,17802.73113207545,0.05491826140947802,0.20831064672560629,False
79000.0,-13478.571428572177,0.357007801666584,0.5861322116914066,False
86666.66666666667,-14701.834782608494,0.11755633984218715,0.3315691636574509,False
30000.0,-36073.333333333474,0.18350341907227294,0.4172344904419153,False
107300.0,6022.423291765348,0.16816962123361945,0.40761658210665663,False
94567.57692307692,2989.6124182354015,0.5790386691484322,0.7377712772933692,False
71266.66666666667,-23162.52380952372,0.00303397144126093,0.027811404878225192,True
108325.29427083333,7912.647135416851,0.24242936461265566,0.4792997078444349,False
66199.5,-9.410238514343898e-10,0.9999999999993594,0.9999999999999959,False
114080.0,9548.87962962956,0.17178760362375983,0.40761658210665663,False
85000.0,-11513.151646062186,0.03369087948556569,0.14264101671654844,False
128936.33333333333,34200.376080011134,0.3837296808613625,0.6086355295067916,False
85512.5,-12210.59592391302,0.2746889624435413,0.5076954147147426,False
93959.88202247191,-3665.4069716313124,0.06638918938658499,0.2306150789218215,False
98333.33333333333,-3093.584782608746,0.77805329193408,0.9055475085639397,False
88000.0,-14383.891304348872,0.036147102638606404,0.14910679838425142,False
175000.0,36762.434285844916,0.010262982290111326,0.06773568311473475,False
109000.0,15577.632587859029,0.09035642878461866,0.27663267980121836,False
49972.2880859375,4.94765117764473e-10,0.9999999999992741,0.9999999999999959,False
85000.0,-21355.96891527271,0.21353882444404157,0.44599881054768176,False
126000.0,21566.403664434598,0.006096189290709285,0.04789863014128724,True
83600.0,1.2514647096395493e-09,0.9999999999999377,0.9999999999999959,False
90635.59322033898,-4835.200247377902,0.006570122828041719,0.05042187286636668,False
73354.5,-692.2105263152334,0.865788041345736,0.9567651482510161,False
93333.33333333333,-1851.3737179489642,0.9276831146175968,0.9999999999999959,False
102219.0,-23120.727272726257,0.027701878817764185,0.12522767136797508,False
100925.0,-4902.5999999990645,0.5472781522846131,0.7105748474424097,False
59375.0,-30203.82101365111,0.007580455354690504,0.055942701390988704,False
115791.5,22369.13258785903,0.0,0.0,True
106290.0,-1940.1563963888736,0.872685786738048,0.9567651482510161,False
65000.0,4.2928149923682213e-10,0.0,0.0,True
115000.0,-971.3501420448592,0.0,0.0,True
112750.0,-648.3333333331879,0.9626291500240796,0.9999999999999959,False
94027.77777777778,490.2548276581131,0.8783975242933644,0.9577161771857325,False
114350.0,12755.78260869703,0.2669650849926908,0.5044463143931268,False
92642.05729166667,-5157.870589899889,0.759868915518366,0.8892083053938326,False
93591.42857142857,128.60416666689812,0.9669123680792376,0.9999999999999959,False
78060.71428571429,-3175.9083333329277,0.24545954735063483,0.4792997078444349,False
111750.0,-3751.666666666099,0.6126937817807838,0.7658672272259798,False
112900.0,3603.739130435669,0.42658027239575924,0.6184754354250797,False
89233.33333333333,2484.307725694467,0.7402288837342357,0.8755395399007089,False
101543.75,7716.555555555817,0.09365394017165003,0.2835394518958212,False
140229.16666666666,34269.43589743651,0.2954714720412358,0.5186467328383394,False
80000.0,-5570.170940171966,0.45069322819826874,0.6378134115064437,False
62466.666666666664,-12213.333333333236,0.42264973081038326,0.6171434122459944,False
95000.0,-1061.9062500005311,0.39100221895552134,0.6086355295067916,False
64029.666666666664,-16451.386466164953,0.11420428374797512,0.32489149686923957,False
144785.7142857143,33957.09440993825,0.017348542874621394,0.08807721767115477,False
97000.0,-471.30260869541087,0.9500754667992634,0.9999999999999959,False
112187.5,6401.99565217417,0.49499924865693046,0.6677345312290243,False
63238.0,-20481.749999999927,0.02867482002821065,0.12720902751898364,False
119166.66666666667,14398.882385730272,0.014664042431855333,0.07681165083352794,False
89875.0,-3667.3775673210766,0.6590293029050313,0.8084746095117483,False
89430.1875,-1831.9156249995758,0.8064329254741832,0.9272573707542873,False
86000.0,5094.999999999811,0.0,0.0,True
78037.98828125,-1422.4999999992228,0.8711666707438773,0.9567651482510161,False
110333.33333333333,7402.464422253746,0.2951689519324099,0.5186467328383394,False
124833.33333333333,27601.714285714905,0.13384705790792023,0.3533562328769094,False
83858.33333333333,-6899.268041775002,0.3654754331025736,0.5912102594306338,False
78772.33333333333,-27013.1710144925,0.124766636544431,0.3459915131064053,False
81645.92857142857,-17085.30636645926,0.0025104415472310126,0.025104415472310126,True
84375.0,-21541.174163879074,0.15044231535317104,0.3761057883829276,False
104328.875,9053.946428572403,0.2005808239422126,0.430997163441739,False
76454.66666666667,-25193.955279502432,0.0019475083404253968,0.020083679760636904,True
90000.0,-20732.758064515772,0.2819135315369458,0.5087773787541343,False
114504.5,16082.116666666969,0.34727910671764706,0.5787985111960785,False
64743.4,-5484.028571427678,0.6628353244002338,0.809187026849289,False
102475.0,-11458.333333333414,0.042726159108231763,0.1740695371076109,False
117001.33333333333,-11146.666666665056,0.28641871117345913,0.5136857319958777,False
90000.0,-15785.50434782583,0.0,0.0,True
98578.76666666666,4026.404182195851,0.2732277546283704,0.5076954147147426,False
87916.66666666667,-4429.458201058392,0.39705145033717626,0.6151260324158021,False
102075.8,-7151.659090907793,0.5490805639327712,0.7105748474424097,False
175358.0,37093.5,0.05649773003183971,0.21044010326714926,False
91163.63636363637,2289.421487603699,0.6547698380165423,0.8084746095117483,False
120943.33333333333,17138.333333333725,0.2977100747598752,0.5198112416442265,False
121350.5,41714.1571428576,0.05299662767591734,0.20335915270991536,False
70919.7,-25276.136363635866,0.02752879167410036,0.12522767136797508,False
91788.0,5321.208333331553,0.7910807476162649,0.9159882340819909,False
94037.8,4.656612873077393e-11,0.999999999999966,0.9999999999999959,False
88438.0,-10809.625000000204,0.19865640880685578,0.430997163441739,False
52500.0,-34230.78860193917,0.03414739491093129,0.14264101671654844,False
88350.0,-6483.445113904847,0.0011001573782111053,0.012966140528916597,True
65000.0,-21069.68755012913,0.0029238404530900083,0.02770141751966892,True
66666.66666666667,-12277.406204179211,0.21612396154488492,0.4485591654705159,False
144166.66666666666,16133.712121212942,0.057360654399208885,0.21044010326714926,False
56700.0,-14087.805555555546,0.26515860055508167,0.5044463143931268,False
93950.0,11068.749999999869,0.23797576865377998,0.478853680827728,False
93500.0,-2178.347947284463,0.8126560024080415,0.9279300112018619,False
83600.0,718.749999999869,0.818265555332551,0.9279300112018619,False
103400.0,-6404.403407881015,0.40177660782577695,0.6166803748023554,False
104125.0,480.00000000016735,0.18169011381580397,0.4172344904419153,False
57500.0,9.586074156686664e-10,0.9999999999988041,0.9999999999999959,False
150416.66666666666,34205.93906810056,0.0010634004739649738,0.012966140528916597,True
125293.75,26046.124999999796,0.058526109537160274,0.21044010326714926,False
82503.03409090909,-4533.605719035896,0.3397165774587958,0.5690683784842773,False
64265.5,5.165929906070232e-10,0.9999999999999732,0.9999999999999959,False
112394.0,4902.600000000733,0.8721893123537303,0.9567651482510161,False
72125.0,-12760.62608695632,0.14292537224141136,0.3656230452687267,False
81806.25,-13469.3670438732,0.09053433157130783,0.27663267980121836,False
106666.66666666667,6501.147798742454,0.3082432431755108,0.527048032372635,False
80215.5,-14327.703830227329,0.4079612489684986,0.6171434122459944,False
101837.8,5244.437391304693,0.42731030083914595,0.6184754354250797,False
89156.86274509804,-1155.0141440523203,0.5628468392363086,0.7227216223656882,False
88044.54545454546,1995.2323232328185,0.4977657414616363,0.6677345312290243,False
69100.0,-19637.89392971272,0.07877562897796185,0.2599595756272741,False
98333.33333333333,-122.12634408556671,0.9852502565278888,0.9999999999999959,False
67500.0,-11333.333333333287,0.42264973081039614,0.6171434122459944,False
96000.1,-20867.65842866472,0.13305781233226321,0.3533562328769094,False
104000.0,4752.374999999796,0.12435607422976472,0.3459915131064053,False
61570.3,-576.6666666667319,0.4094522599698017,0.6171434122459944,False
134683.33333333334,29773.883333333375,0.15913448477760125,0.39189835803439116,False
93411.0,-2072.785714285448,0.0,0.0,True
125210.0,12593.277777775904,0.20457725839988725,0.4335441049086017,False
98385.0,-5837.727272727207,0.49747657951197005,0.6677345312290243,False
124396.6,28749.854078409575,0.06992586916825953,0.24037017526589216,False
85058.33333333333,-12029.166666665924,0.45420045970913414,0.6378134115064437,False
113725.0,11696.881677351319,0.18350341907226783,0.4172344904419153,False
117500.0,7994.328669059253,0.22850002049473767,0.46835407927492817,False
71666.66666666667,-25788.010817306484,0.06080022644174707,0.21574273898684446,False
93333.33333333333,1.7462298274040222e-10,0.8259223440443022,0.9334053888171908,False
150000.0,40293.827956989655,0.00882500695084638,0.06196281476126182,False
103000.0,4466.666666666885,0.5294159361428035,0.6960448562833671,False
115225.0,17336.986659064936,0.23637133780864777,0.4785431992445016,False
73300.0,-20074.85714285563,0.06256503741871142,0.21964321646994434,False
67111.7,1.076841726899147e-09,0.9999999999998642,0.9999999999999959,False
95919.4,-7704.749999999706,0.30332155859322935,0.5264045003256763,False
93770.5,-4960.5377358485275,0.2948834130427632,0.5186467328383394,False
50400.0,-36142.40744469218,0.017150399819053024,0.08807721767115477,False
59750.25,6.039044819772243e-10,0.9999999999999283,0.9999999999999959,False
69153.83333333333,-16167.287037037022,0.024534264699712517,0.115661533584359,False
47745.3,-42097.05555555513,2.173876368505893e-05,0.000326081455275884,True
89475.0,-1381.2499999998981,0.8453234857047155,0.9488324839542726,False
78333.33333333333,-19752.827277266813,0.00767831662662278,0.055942701390988704,False
80375.0,-19094.798076922587,0.07693823515104449,0.256460783836815,False
128750.0,35698.41588050341,0.05261913619055318,0.20335915270991536,False
111175.0,12464.285714284866,0.18350341907229678,0.4172344904419153,False
109183.33333333333,3754.7619047626454,0.4226497308102467,0.6171434122459944,False
104119.25,15744.439393939738,0.0035502421630063175,0.03166432199438067,True
93283.33333333333,5507.14285714352,0.4520087236092287,0.6378134115064437,False
77262.5,3479.526315789961,0.6948795915596013,0.8312449012507347,False
94000.0,-6555.200869565329,0.17090233968201526,0.40761658210665663,False
89590.90909090909,-3145.1768466355834,0.15870441096686685,0.39189835803439116,False
84838.0,6963.333333333624,0.4226497308103462,0.6171434122459944,False
125042.5,21429.03141931503,2.235846531269034e-06,3.8833123964146374e-05,True
55828.549107142855,-17607.577358467384,0.058668150001750706,0.21044010326714926,False
86446.42857142857,2300.4668367347986,0.5470075913073125,0.7105748474424097,False
97500.0,4403.44339622675,0.0,0.0,True
82452.16666666667,-10050.034796499594,0.25111935899522764,0.48746699099073604,False
108770.0,9035.424999999901,0.025411816215682954,0.1181112584672588,False
105000.0,-3.754394128918648e-10,0.010187452249456382,0.06773568311473475,False
71966.0,-18695.86956521684,0.1056316783708923,0.3084818925875616,False
110000.0,-3595.1681159413033,0.45137422319638754,0.6378134115064437,False
95000.0,-6426.91811594208,0.49757829054533265,0.6677345312290243,False
96166.66666666667,-7533.333333333027,0.033923348396717755,0.14264101671654844,False
63004.10267857143,-17103.82629870093,0.000501429903018749,0.0066188747198474875,True
157418.38043478262,25790.000790896454,0.0004399048597431699,0.006048691821468587,True
122083.33333333333,5644.44444444354,0.3199263166808317,0.5414137666906382,False
128747.5,11685.41666666739,0.6002955943084147,0.758994429585352,False
50625.0,-32159.28442028991,0.05766931002300422,0.21044010326714926,False
59575.0,-24099.718750000262,0.023952700809921332,0.11455639517788464,False
119783.33333333333,3811.9831912884742,0.8636440939870219,0.9567651482510161,False
127352.66666666667,43562.95885942797,0.013048026913389684,0.07298048951556942,False
126801.5,31016.316666666506,0.012233692886422598,0.07152061262090428,False
113488.33333333333,13849.6382469102,0.13037468239949293,0.35265282944125137,False
85054.46875,-19838.09801136228,0.20113200960614486,0.430997163441739,False
131562.5,32329.619823933706,0.011769889707456712,0.07152061262090428,False
39375.0,-22910.71428571418,0.01355265689446545,0.0733176520520262,False
134403.33333333334,39606.687053096044,0.013327787987761212,0.07330283393268666,False
103464.28571428571,7644.361478776752,0.13007817718441325,0.35265282944125137,False
104267.5,6691.875000000466,0.6071785359665881,0.7646599012440143,False
59003.666666666664,-22037.160156249654,0.08683583822334921,0.27033798692174754,False
68468.75,6183.035714285819,0.08279228159730856,0.2665782314209675,False
50801.240056818184,-42982.79673753713,3.479466596744611e-18,6.379022094031787e-17,True
87730.0,-2067.1111111114615,0.8178761355127092,0.9279300112018619,False
95000.0,11335.645833333267,0.24040544243321096,0.4792997078444349,False
81262.88235294117,-2580.955450559528,0.5736531312495571,0.733742377179666,False
91666.66666666667,-8842.378364388967,0.009660256297263933,0.06641426204368954,False
83843.75,-8815.04239130456,0.5200229161091057,0.6891869972530317,False
62604.666666666664,-19318.888888888658,0.14739989566672826,0.3713127142749643,False
141955.25,4135.325641026861,0.6571939927477932,0.8084746095117483,False
203833.33333333334,51235.93333333376,0.2716429462187478,0.5076954147147426,False
80425.0,-17426.07499999975,0.022552656147997174,0.11108024669909056,False
65625.0,625.0000000001128,0.4950253460596492,0.6677345312290243,False
65000.0,-13048.181818181532,0.0,0.0,True
96312.5,-7816.628260869329,0.4535154856103444,0.6378134115064437,False
114000.0,11691.6079414355,0.3559193105744411,0.5861322116914066,False
78547.75,-4569.8749999997035,0.6952230083187962,0.8312449012507347,False
103125.0,3620.305737566403,0.3690662583484751,0.5912226468689165,False
115162.5,1978.1249999998,0.3910022189558782,0.6086355295067916,False
110000.0,12680.616546919815,0.012353560361792559,0.07152061262090428,False
57500.0,-23405.00000000019,0.0,0.0,True
138808.33333333334,48414.255058572686,0.046238504994131215,0.18383983913329277,False
76757.0,919.2727272716947,0.9445440149855462,0.9999999999999959,False
112500.0,16830.9622474224,0.10415342703450134,0.3068806332266557,False
87500.0,-5483.106782993724,0.3104077842586819,0.5280132412647681,False
62500.0,-29082.03551419155,0.0029380291308739766,0.02770141751966892,True
109116.66666666667,8.828161905209223e-10,0.9999999999996967,0.9999999999999959,False
